date,time,count
W0120,10:43:30.534639,1810
W0120,10:43:36.106812,1811
W0120,10:44:32.785557,1812
W0120,10:44:38.352422,1813
W0120,10:45:38.022377,1814
W0120,10:45:43.652474,1815
W0120,10:46:40.109472,1816
W0120,10:46:45.736265,1817
W0120,10:47:44.963459,1818
W0120,10:47:50.568246,1819
W0120,10:48:47.106384,1820
W0120,10:48:52.731523,1821
W0120,10:49:52.124614,1822
W0120,10:49:57.788411,1823
W0120,10:50:54.404282,1824
W0120,10:50:59.999277,1825
W0120,10:51:59.131374,1826
W0120,10:52:04.733690,1827
W0120,10:53:01.344753,1828
W0120,10:53:06.977020,1829
W0120,10:54:06.362377,1830
W0120,10:54:11.960752,1831
W0120,10:55:08.612991,1832
W0120,10:55:14.245711,1833
W0120,10:56:13.591557,1834
W0120,10:56:19.254498,1835
W0120,10:57:16.004207,1836
W0120,10:57:21.665766,1837
W0120,10:58:20.966578,1838
W0120,10:58:26.627250,1839
W0120,10:59:23.064458,1840
W0120,10:59:28.751482,1841
W0120,11:00:27.756356,1842
W0120,11:00:33.442066,1843
W0120,11:01:29.790009,1844
W0120,11:01:35.479620,1845
W0120,11:02:34.936493,1846
W0120,11:02:40.591476,1847
W0120,11:03:37.221069,1848
W0120,11:03:42.908077,1849
W0120,11:04:41.794128,1850
W0120,11:04:47.480135,1851
W0120,11:05:43.943502,1852
W0120,11:05:49.636471,1853
W0120,11:06:48.922189,1854
W0120,11:06:54.642735,1855
W0120,11:07:51.407475,1856
W0120,11:07:57.097971,1857
W0120,11:08:55.996166,1858
W0120,11:09:01.714507,1859
W0120,11:09:57.906898,1860
W0120,11:10:03.597275,1861
W0120,11:11:02.533093,1862
W0120,11:11:08.257558,1863
W0120,11:12:04.590947,1864
W0120,11:12:10.310590,1865
W0120,11:13:09.415685,1866
W0120,11:13:15.101075,1867
W0120,11:14:11.912256,1868
W0120,11:14:17.634169,1869
W0120,11:18:47.488075,1870
W0120,11:18:53.206954,1871
W0120,11:19:50.023108,1872
W0120,11:19:55.830227,1873
W0120,11:20:54.596201,1874
W0120,11:21:00.283147,1875
W0120,11:21:56.829438,1876
W0120,11:22:02.549121,1877
W0120,11:23:01.493319,1878
W0120,11:23:07.271283,1879
W0120,11:24:03.956892,1880
W0120,11:24:09.739743,1881
W0120,11:25:09.224392,1882
W0120,11:25:14.945083,1883
W0120,11:26:11.460304,1884
W0120,11:26:17.212178,1885
W0120,11:27:16.498412,1886
W0120,11:27:22.283073,1887
W0120,11:28:18.805012,1888
W0120,11:28:24.553625,1889
W0120,11:29:23.708568,1890
W0120,11:29:29.492137,1891
W0120,11:30:26.170105,1892
W0120,11:30:31.954430,1893
W0120,11:31:30.793529,1894
W0120,11:31:36.578038,1895
W0120,11:32:32.812247,1896
W0120,11:32:38.559036,1897
W0120,11:33:37.812856,1898
W0120,11:33:43.559001,1899
W0120,11:34:40.066543,1900
W0120,11:34:45.880599,1901
W0120,11:35:44.818058,1902
W0120,11:35:50.570813,1903
W0120,11:36:47.291653,1904
W0120,11:36:53.103111,1905
W0120,11:37:51.887017,1906
W0120,11:37:57.663383,1907
W0120,11:38:53.963826,1908
W0120,11:38:59.747278,1909
W0120,11:39:58.736515,1910
W0120,11:40:04.548856,1911
W0120,11:41:01.260166,1912
W0120,11:41:07.068300,1913
W0120,11:42:06.012612,1914
W0120,11:42:11.817891,1915
W0120,11:43:07.967320,1916
W0120,11:43:13.746940,1917
W0120,11:44:12.626103,1918
W0120,11:44:18.434960,1919
W0120,11:45:14.782944,1920
W0120,11:45:20.535429,1921
W0120,11:46:19.421348,1922
W0120,11:46:25.234861,1923
W0120,11:47:21.687281,1924
W0120,11:47:27.501304,1925
W0120,11:48:26.407397,1926
W0120,11:48:32.246728,1927
W0120,11:49:28.599026,1928
W0120,11:49:34.441546,1929
W0120,11:50:33.697887,1930
W0120,11:50:39.536682,1931
W0120,11:51:35.859546,1932
W0120,11:51:41.669185,1933
W0120,11:52:41.050527,1934
W0120,11:52:46.923883,1935
W0120,11:53:43.678115,1936
W0120,11:53:49.516961,1937
W0120,11:54:48.624331,1938
W0120,11:54:54.460876,1939
W0120,11:55:50.960412,1940
W0120,11:55:56.797693,1941
W0120,13:31:18.757113,1942
W0120,13:31:24.024444,1943
W0120,13:32:20.571713,1944
W0120,13:32:26.050904,1945
W0120,13:33:25.428694,1946
W0120,13:33:31.001256,1947
W0120,13:34:27.736171,1948
W0120,13:34:33.270074,1949
W0120,13:35:32.672556,1950
W0120,13:35:38.241204,1951
W0120,13:36:35.144601,1952
W0120,13:36:40.686722,1953
W0120,13:37:39.734416,1954
W0120,13:37:45.268906,1955
W0120,13:38:41.963755,1956
W0120,13:38:47.536584,1957
W0120,13:39:46.816496,1958
W0120,13:39:52.384491,1959
W0120,13:40:49.068445,1960
W0120,13:40:54.638468,1961
W0120,13:41:53.988915,1962
W0120,13:41:59.554018,1963
W0120,13:42:55.982731,1964
W0120,13:43:01.586097,1965
W0120,13:44:00.751812,1966
W0120,13:44:06.354307,1967
W0120,13:45:02.792567,1968
W0120,13:45:08.394192,1969
W0120,13:46:07.624382,1970
W0120,13:46:13.227468,1971
W0120,13:47:09.811205,1972
W0120,13:47:15.461321,1973
W0120,13:48:14.851235,1974
W0120,13:48:20.507200,1975
W0120,13:49:16.888036,1976
W0120,13:49:22.517987,1977
W0120,13:50:21.788710,1978
W0120,13:50:27.413273,1979
W0120,13:51:23.859637,1980
W0120,13:51:29.490609,1981
W0120,13:52:28.915249,1982
W0120,13:53:49.534276,1983
W0120,13:53:55.198825,1984
W0120,13:54:51.753003,1985
W0120,13:54:57.385346,1986
W0120,13:55:56.531215,1987
W0120,13:56:02.194356,1988
W0120,13:56:58.800359,1989
W0120,13:57:04.455919,1990
W0120,13:58:03.259182,1991
W0120,13:58:08.923250,1992
W0120,13:59:05.554492,1993
W0120,13:59:11.210901,1994
W0120,14:00:10.294641,1995
W0120,14:00:15.986287,1996
W0120,14:01:12.182154,1997
W0120,14:01:17.873248,1998
W0120,14:02:16.899542,1999
W0120,14:02:22.554682,2000
W0120,14:03:18.996308,2001
W0120,14:03:24.658653,2002
W0120,14:04:24.027704,2003
W0120,14:04:29.729758,2004
W0120,14:05:26.202334,2005
W0120,14:05:31.888671,2006
W0120,14:06:30.877801,2007
W0120,14:06:36.568288,2008
W0120,14:07:33.117970,2009
W0120,14:07:38.866439,2010
W0120,14:08:37.943743,2011
W0120,14:08:43.666853,2012
W0120,14:09:40.251181,2013
W0120,14:09:46.002456,2014
W0120,14:10:45.325059,2015
W0120,14:10:51.071590,2016
W0120,14:11:47.303586,2017
W0120,14:11:53.048555,2018
W0120,14:12:51.969348,2019
W0120,14:12:57.686611,2020
W0120,14:13:54.723435,2021
W0120,14:14:00.473610,2022
W0120,14:18:33.665848,2023
W0120,14:18:39.475003,2024
W0120,14:19:36.280215,2025
W0120,14:19:42.061962,2026
W0120,14:20:40.941975,2027
W0120,14:20:46.691504,2028
W0120,14:21:43.570170,2029
W0120,14:21:49.352087,2030
W0120,14:22:48.265975,2031
W0120,14:22:54.018697,2032
W0120,14:23:50.696656,2033
W0120,14:23:56.505951,2034
W0120,14:24:55.403936,2035
W0120,14:25:01.157814,2036
W0120,14:25:57.687696,2037
W0120,14:26:03.524305,2038
W0120,14:27:02.791250,2039
W0120,14:27:08.656792,2040
W0120,14:28:05.197731,2041
W0120,14:28:11.126639,2042
W0120,14:29:10.262364,2043
W0120,14:29:16.253365,2044
W0120,14:30:12.892241,2045
W0120,14:30:19.003517,2046
W0120,14:31:17.834329,2047
W0120,14:31:23.972230,2048
W0120,14:32:20.780062,2049
W0120,14:32:27.072906,2050
W0120,14:33:26.927584,2051
W0120,14:33:33.184985,2052
W0120,14:34:29.461529,2053
W0120,14:34:35.783334,2054
W0120,14:35:34.782555,2055
W0120,14:35:41.228286,2056
W0120,14:36:37.580888,2057
W0120,14:36:44.169798,2058
W0120,14:37:43.186797,2059
W0120,14:37:49.807379,2060
W0120,14:38:47.064492,2061
W0120,14:46:56.333952,2062
W0120,14:47:02.926450,2063
W0120,14:47:59.319115,2064
W0120,14:50:12.748696,2065
W0120,15:00:19.582693,2066
W0120,15:00:19.613272,2067
W0120,15:01:10.885516,2068
W0120,15:01:10.916244,2069
W0120,15:02:05.328588,2070
W0120,15:02:05.359313,2071
W0120,15:02:56.154830,2072
W0120,15:02:56.185513,2073
W0120,15:03:50.681607,2074
W0120,15:03:50.712252,2075
W0120,15:04:41.603739,2076
W0120,15:04:41.634384,2077
W0120,15:05:36.304867,2078
W0120,15:05:36.335448,2079
W0120,15:06:27.313635,2080
W0120,15:06:27.347159,2081
W0120,15:07:21.955045,2082
W0120,15:07:21.985759,2083
W0120,15:08:13.299367,2084
W0120,15:08:13.330036,2085
W0120,15:09:07.266608,2086
W0120,15:09:07.297286,2087
W0120,15:09:58.266353,2088
W0120,15:09:58.296906,2089
W0120,15:10:52.630149,2090
W0120,15:10:52.660815,2091
W0120,15:11:43.968721,2092
W0120,15:11:44.819319,2093
W0120,15:12:38.344413,2094
W0120,15:12:38.405561,2095
W0120,15:13:29.553076,2096
W0120,15:13:29.583659,2097
W0120,15:14:23.946483,2098
W0120,15:14:23.977066,2099
W0120,15:15:15.092206,2100
W0120,15:15:15.133039,2101
W0120,15:16:09.477675,2102
W0120,15:16:09.538749,2103
W0120,15:17:00.566305,2104
W0120,15:17:00.607077,2105
W0120,15:17:55.075645,2106
W0120,15:17:55.136752,2107
W0120,15:18:46.109647,2108
W0120,15:18:46.170718,2109
W0120,15:19:40.821797,2110
W0120,15:19:40.852422,2111
W0120,15:20:31.658679,2112
W0120,15:20:32.510632,2113
W0120,15:21:26.141265,2114
W0120,15:21:26.172716,2115
W0120,15:22:16.996336,2116
W0120,15:22:17.026973,2117
W0120,15:23:11.254016,2118
W0120,15:23:11.284622,2119
W0120,15:24:02.141075,2120
W0120,15:24:02.171705,2121
W0120,15:24:56.633481,2122
W0120,15:24:56.664127,2123
W0120,15:25:47.503286,2124
W0120,15:25:47.533877,2125
W0120,15:26:41.610843,2126
W0120,15:26:41.672009,2127
W0120,15:27:32.508671,2128
W0120,15:27:32.539373,2129
W0120,15:28:26.941140,2130
W0120,15:28:26.971786,2131
W0120,15:29:17.844226,2132
W0120,15:29:17.905269,2133
W0120,15:30:12.150732,2134
W0120,15:30:12.815724,2135
W0120,15:31:04.056679,2136
W0120,15:31:04.087260,2137
W0120,15:31:58.302237,2138
W0120,15:31:58.332806,2139
W0120,15:32:48.927789,2140
W0120,15:32:48.958457,2141
W0120,15:33:43.284273,2142
W0120,15:33:43.314872,2143
W0120,15:34:34.080117,2144
W0120,15:34:34.110870,2145
W0120,15:35:28.433327,2146
W0120,15:35:28.464012,2147
W0120,15:36:19.523327,2148
W0120,15:36:19.553923,2149
W0120,15:37:13.949589,2150
W0120,15:37:13.980307,2151
W0120,15:38:04.722704,2152
W0120,15:38:05.454550,2153
W0120,15:38:58.924067,2154
W0120,15:38:58.954846,2155
W0120,15:39:49.859115,2156
W0120,15:39:49.889835,2157
W0120,15:40:44.262419,2158
W0120,15:40:44.293084,2159
W0120,15:41:35.403115,2160
W0120,15:41:35.433782,2161
W0120,15:42:29.963649,2162
W0120,15:42:29.994341,2163
W0120,15:43:20.708613,2164
W0120,15:43:20.739264,2165
W0120,15:44:14.903733,2166
W0120,15:44:14.934306,2167
W0120,15:45:05.693902,2168
W0120,15:45:05.724586,2169
W0120,15:45:59.962123,2170
W0120,15:45:59.992759,2171
W0120,15:46:50.785151,2172
W0120,15:46:50.815742,2173
W0120,15:47:45.300415,2174
W0120,15:47:45.331096,2175
W0120,15:48:36.394574,2176
W0120,15:48:37.177174,2177
W0120,15:49:30.788887,2178
W0120,15:49:30.819629,2179
W0120,15:50:21.639398,2180
W0120,15:50:21.670042,2181
W0120,15:51:15.984642,2182
W0120,15:51:16.015321,2183
W0120,15:52:06.976234,2184
W0120,15:52:07.037221,2185
W0120,15:53:01.480953,2186
W0120,15:53:01.511677,2187
W0120,15:53:52.830893,2188
W0120,15:53:52.861495,2189
W0120,15:54:46.996508,2190
W0120,15:54:47.037386,2191
W0120,15:55:37.590627,2192
W0120,15:55:37.621315,2193
W0120,15:56:31.825446,2194
W0120,15:56:31.856091,2195
W0120,15:57:22.516633,2196
W0120,15:57:22.547258,2197
W0120,15:58:16.721277,2198
W0120,15:58:16.751933,2199
W0120,15:59:07.393987,2200
W0120,15:59:07.424732,2201
W0120,16:00:02.071077,2202
W0120,16:00:02.101711,2203
W0120,16:00:52.776311,2204
W0120,16:00:52.837534,2205
W0120,16:01:46.895730,2206
W0120,16:01:46.926483,2207
W0120,16:02:37.996654,2208
W0120,16:02:38.759093,2209
W0120,16:03:32.504545,2210
W0120,16:03:32.535179,2211
W0120,16:04:23.398497,2212
W0120,16:04:23.429209,2213
W0120,16:05:17.936370,2214
W0120,16:05:17.967154,2215
W0120,16:06:08.878146,2216
W0120,16:06:08.940052,2217
W0120,16:07:03.044102,2218
W0120,16:07:03.105338,2219
W0120,16:07:53.917456,2220
W0120,16:07:53.948093,2221
W0120,16:08:48.087563,2222
W0120,16:08:48.118503,2223
W0120,16:09:39.202195,2224
W0120,16:09:39.232811,2225
W0120,16:10:33.497903,2226
W0120,16:10:33.528515,2227
W0120,16:11:24.270123,2228
W0120,16:11:24.300734,2229
W0120,16:12:18.580045,2230
W0120,16:12:18.610682,2231
W0120,16:13:09.551069,2232
W0120,16:13:09.581722,2233
W0120,16:14:03.921435,2234
W0120,16:14:03.952235,2235
W0120,16:14:54.951516,2236
W0120,16:14:54.982139,2237
W0120,16:15:49.269256,2238
W0120,16:15:49.299942,2239
W0120,16:16:40.239014,2240
W0120,16:16:40.269634,2241
W0120,16:17:34.786067,2242
W0120,16:17:34.816713,2243
W0120,16:18:25.476107,2244
W0120,16:18:26.294701,2245
W0120,16:23:54.962929,2246
W0120,16:23:54.993611,2247
W0120,16:24:45.785596,2248
W0120,16:24:45.816226,2249
W0120,16:25:40.184393,2250
W0120,16:25:40.215023,2251
W0120,16:26:31.082329,2252
W0120,16:26:31.112927,2253
W0120,16:27:25.402920,2254
W0120,16:27:25.433532,2255
W0120,16:28:16.698422,2256
W0120,16:28:16.729068,2257
W0120,16:29:11.283835,2258
W0120,16:29:11.314594,2259
W0120,16:30:02.188949,2260
W0120,16:30:02.219553,2261
W0120,16:30:56.480855,2262
W0120,16:30:56.511499,2263
W0120,16:31:47.240182,2264
W0120,16:31:47.270869,2265
W0120,16:32:41.491729,2266
W0120,16:32:41.522464,2267
W0120,16:33:32.543511,2268
W0120,16:33:32.604638,2269
W0120,16:34:27.340947,2270
W0120,16:34:27.371897,2271
W0120,16:35:18.259267,2272
W0120,16:35:18.289840,2273
W0120,16:36:12.608386,2274
W0120,16:36:12.638962,2275
W0120,16:37:03.442023,2276
W0120,16:37:04.202461,2277
W0120,16:37:57.687363,2278
W0120,16:37:57.717936,2279
W0120,16:38:49.040505,2280
W0120,16:38:49.071144,2281
W0120,16:39:43.315725,2282
W0120,16:39:43.346313,2283
W0120,16:40:34.690320,2284
W0120,16:40:34.731146,2285
W0120,16:41:29.128922,2286
W0120,16:41:29.169826,2287
W0120,16:42:19.989526,2288
W0120,16:42:20.020136,2289
W0120,16:43:14.211181,2290
W0120,16:43:14.272331,2291
W0120,16:44:05.001724,2292
W0120,16:44:05.032418,2293
W0120,16:44:59.451601,2294
W0120,16:44:59.482266,2295
W0120,16:45:50.485261,2296
W0120,16:45:50.515933,2297
W0120,16:46:44.884944,2298
W0120,16:46:44.915606,2299
W0120,16:47:35.786772,2300
W0120,16:47:35.817477,2301
W0120,16:48:30.163157,2302
W0120,16:48:30.193861,2303
W0120,16:49:21.077683,2304
W0120,16:49:21.138885,2305
W0120,16:50:15.591730,2306
W0120,16:50:15.622372,2307
W0120,16:51:06.651695,2308
W0120,16:51:06.682338,2309
W0120,16:52:01.233636,2310
W0120,16:52:01.264329,2311
W0120,16:52:51.878233,2312
W0120,16:52:51.939381,2313
W0120,16:53:46.337822,2314
W0120,16:53:46.368471,2315
W0120,16:54:37.191123,2316
W0120,16:54:37.221824,2317
W0120,16:55:31.576193,2318
W0120,16:55:31.657538,2319
W0120,16:56:22.536177,2320
W0120,16:56:22.577111,2321
W0120,16:57:16.887149,2322
W0120,16:57:16.917752,2323
W0120,16:58:08.075449,2324
W0120,16:58:08.864982,2325
W0120,16:59:02.320533,2326
W0120,16:59:02.351269,2327
W0122,09:50:49.233443,2328
W0122,09:50:54.558542,2329
W0122,09:51:51.919309,2330
W0122,09:51:57.433585,2331
W0122,09:52:57.225106,2332
W0122,09:53:02.765506,2333
W0122,09:53:59.863957,2334
W0122,09:54:05.161895,2335
W0122,09:55:04.896919,2336
W0122,09:55:10.256304,2337
W0122,09:56:07.671046,2338
W0122,09:56:13.357628,2339
W0122,09:57:13.036963,2340
W0122,09:57:18.816284,2341
W0122,09:58:15.935689,2342
W0122,09:58:21.297091,2343
W0122,09:59:20.932042,2344
W0122,09:59:26.348450,2345
W0122,10:00:23.359889,2346
W0122,10:00:28.750236,2347
W0122,10:01:28.085263,2348
W0122,10:01:33.472645,2349
W0122,10:02:30.620771,2350
W0122,10:02:35.983067,2351
W0122,10:03:35.588865,2352
W0122,10:03:40.978374,2353
W0122,10:04:37.854396,2354
W0122,10:04:43.450268,2355
W0122,10:05:43.443423,2356
W0122,10:05:48.834861,2357
W0122,10:06:45.520221,2358
W0122,10:06:50.918879,2359
W0122,10:07:50.467898,2360
W0122,10:07:55.890491,2361
W0122,10:08:52.794180,2362
W0122,10:08:58.218039,2363
W0122,10:09:57.778183,2364
W0122,10:10:03.138576,2365
W0122,10:10:59.706236,2366
W0122,10:11:05.158959,2367
W0122,10:12:04.350354,2368
W0122,10:12:09.795424,2369
W0122,10:13:06.487795,2370
W0122,10:13:11.906594,2371
W0122,10:14:11.368578,2372
W0122,10:14:16.815500,2373
W0122,10:15:13.816666,2374
W0122,10:15:19.235764,2375
W0122,10:16:18.465688,2376
W0122,10:16:23.977936,2377
W0122,10:17:20.886026,2378
W0122,10:17:26.369648,2379
W0122,10:18:25.613883,2380
W0122,10:18:31.157567,2381
W0122,10:19:27.798108,2382
W0122,10:19:33.309505,2383
W0122,10:20:32.610004,2384
W0122,10:20:38.091579,2385
W0122,10:21:34.607414,2386
W0122,10:21:40.112634,2387
W0122,10:22:39.361181,2388
W0122,10:22:44.867051,2389
W0122,10:23:41.544492,2390
W0122,10:23:47.053653,2391
W0122,10:24:46.539834,2392
W0122,10:24:52.046895,2393
W0122,10:25:48.424549,2394
W0122,10:25:53.932936,2395
W0122,10:26:53.173043,2396
W0122,10:26:58.776240,2397
W0122,10:27:55.423641,2398
W0122,10:28:00.962481,2399
W0122,10:29:00.182996,2400
W0122,10:29:05.753691,2401
W0122,10:30:02.320500,2402
W0122,10:30:07.834299,2403
W0122,10:31:07.232645,2404
W0122,10:31:12.799669,2405
W0122,10:32:09.442243,2406
W0122,10:32:15.010322,2407
W0122,10:33:18.118525,2408
W0122,10:33:23.718324,2409
W0122,10:34:20.572281,2410
W0122,10:34:26.111966,2411
W0122,10:35:25.162703,2412
W0122,10:35:30.701725,2413
W0122,10:36:27.049757,2414
W0122,10:36:32.624682,2415
W0122,10:37:31.824018,2416
W0122,10:37:37.424520,2417
W0122,10:38:34.379180,2418
W0122,10:38:39.952453,2419
W0122,10:39:39.125643,2420
W0122,10:39:44.698741,2421
W0122,10:40:41.132437,2422
W0122,10:40:46.706568,2423
W0122,10:41:45.904670,2424
W0122,10:41:51.508499,2425
W0122,10:42:48.403191,2426
W0122,10:42:53.998658,2427
W0122,10:43:53.570174,2428
W0122,10:43:59.229817,2429
W0122,10:44:55.728020,2430
W0122,10:45:01.328744,2431
W0122,10:46:00.278748,2432
W0122,10:46:05.938169,2433
W0122,10:47:02.352607,2434
W0122,10:47:07.986955,2435
W0122,10:48:07.187383,2436
W0122,10:48:12.813169,2437
W0122,10:49:09.233098,2438
W0122,10:49:14.949383,2439
W0122,10:50:14.020359,2440
W0122,10:50:19.651607,2441
W0122,10:51:16.084061,2442
W0122,10:51:21.738996,2443
W0122,10:52:20.680305,2444
W0122,10:52:26.341689,2445
W0122,10:53:23.111339,2446
W0122,10:53:28.767490,2447
W0122,10:54:27.807161,2448
W0122,10:54:33.476418,2449
W0122,10:55:30.132458,2450
W0122,10:55:35.856225,2451
W0122,10:56:35.136468,2452
W0122,10:56:40.794317,2453
W0122,10:57:37.551482,2454
W0122,10:57:43.207327,2455
W0122,10:58:42.497135,2456
W0122,10:58:48.230280,2457
W0122,10:59:44.548296,2458
W0122,10:59:50.212227,2459
W0122,11:00:49.228624,2460
W0122,11:00:54.918972,2461
W0122,11:01:51.495656,2462
W0122,11:01:57.220352,2463
W0122,11:02:56.623466,2464
W0122,11:03:02.341349,2465
W0122,11:03:58.987933,2466
W0122,11:04:04.713050,2467
W0122,11:05:04.378108,2468
W0122,11:09:20.034307,2469
W0122,11:09:25.786567,2470
W0122,11:10:22.382925,2471
W0122,11:10:28.040940,2472
W0122,11:11:27.374210,2473
W0122,11:11:33.030634,2474
W0122,11:12:29.950270,2475
W0122,11:12:35.644981,2476
W0122,11:13:34.691948,2477
W0122,11:13:40.438828,2478
W0122,11:14:36.975776,2479
W0122,11:14:42.695051,2480
W0122,11:15:42.084959,2481
W0122,11:15:47.773901,2482
W0122,11:16:44.291146,2483
W0122,11:16:50.044289,2484
W0122,11:17:49.177227,2485
W0122,11:17:54.893115,2486
W0122,11:18:51.540747,2487
W0122,11:18:57.261317,2488
W0122,11:19:56.090646,2489
W0122,11:20:01.839413,2490
W0122,11:20:58.117437,2491
W0122,11:21:03.812487,2492
W0122,11:22:02.947036,2493
W0122,11:22:08.700824,2494
W0122,11:23:05.084270,2495
W0122,11:23:10.799345,2496
W0122,11:24:10.114959,2497
W0122,11:24:15.891552,2498
W0122,11:25:12.404505,2499
W0122,11:25:18.184902,2500
W0122,11:26:17.207341,2501
W0122,11:26:22.986995,2502
W0122,11:27:19.359488,2503
W0122,11:27:25.137010,2504
W0122,11:28:24.051375,2505
W0122,11:28:29.798228,2506
W0122,11:29:26.320758,2507
W0122,11:29:32.101890,2508
W0122,11:30:31.230131,2509
W0122,11:30:37.011000,2510
W0122,11:46:21.541389,2511
W0122,11:46:27.325186,2512
W0122,11:47:23.803546,2513
W0122,11:47:29.524211,2514
W0122,11:48:29.010658,2515
W0122,11:48:34.695197,2516
W0122,11:49:31.495450,2517
W0122,11:49:37.248013,2518
W0122,11:50:36.635468,2519
W0122,11:50:42.387444,2520
W0122,11:51:39.339882,2521
W0122,11:51:45.091945,2522
W0122,11:52:44.081303,2523
W0122,11:52:49.797438,2524
W0122,11:53:46.343393,2525
W0122,11:53:52.127408,2526
W0122,11:54:51.337163,2527
W0122,11:54:57.083921,2528
W0122,11:55:53.595180,2529
W0122,11:55:59.377137,2530
W0122,11:56:58.906109,2531
W0122,11:57:04.684351,2532
W0122,11:58:01.207639,2533
W0122,11:58:06.988216,2534
W0122,13:20:07.229794,2535
W0122,13:20:12.739056,2536
W0122,13:21:10.360608,2537
W0122,13:21:15.864805,2538
W0122,13:22:14.969550,2539
W0122,13:22:20.507474,2540
W0122,13:23:17.323228,2541
W0122,13:23:22.858675,2542
W0122,13:24:22.361120,2543
W0122,13:24:27.896669,2544
W0122,13:25:24.853783,2545
W0122,13:25:30.452445,2546
W0122,13:26:29.943077,2547
W0122,13:26:35.545188,2548
W0122,13:27:32.064431,2549
W0122,13:27:37.635480,2550
W0122,13:28:36.864012,2551
W0122,13:28:42.434011,2552
W0122,13:29:39.077822,2553
W0122,13:29:44.645668,2554
W0122,13:30:44.061398,2555
W0122,13:30:49.686242,2556
W0122,13:31:46.142571,2557
W0122,13:31:51.736593,2558
W0122,13:32:51.020462,2559
W0122,13:32:56.624745,2560
W0122,13:33:53.554986,2561
W0122,13:33:59.158725,2562
W0122,13:34:58.321365,2563
W0122,13:35:03.952214,2564
W0122,13:36:00.788457,2565
W0122,13:36:06.420842,2566
W0122,13:37:05.551409,2567
W0122,13:37:11.178323,2568
W0122,13:38:07.675134,2569
W0122,13:38:13.302832,2570
W0122,13:39:12.228678,2571
W0122,13:39:17.916105,2572
W0122,13:40:14.555132,2573
W0122,13:40:20.215484,2574
W0122,13:52:40.847064,2575
W0122,13:52:46.504865,2576
W0122,13:53:42.995581,2577
W0122,13:53:48.596999,2578
W0122,13:54:47.953070,2579
W0122,13:54:53.548084,2580
W0122,13:55:50.645013,2581
W0122,13:55:56.276705,2582
W0122,13:56:55.171114,2583
W0122,13:57:00.829558,2584
W0122,13:57:57.490764,2585
W0122,13:58:03.176625,2586
W0122,13:59:02.488924,2587
W0122,13:59:08.145431,2588
W0122,14:00:04.504277,2589
W0122,14:00:10.166064,2590
W0122,14:01:09.265695,2591
W0122,14:01:14.957724,2592
W0122,14:02:11.473212,2593
W0122,14:02:17.162334,2594
W0122,14:03:16.328229,2595
W0122,14:03:22.052018,2596
W0122,14:04:18.535280,2597
W0122,14:04:24.255373,2598
W0122,14:05:23.522756,2599
W0122,14:05:29.210450,2600
W0122,14:06:26.017560,2601
W0122,14:06:31.705569,2602
W0122,14:07:30.647377,2603
W0122,14:07:36.310348,2604
W0122,14:08:32.568521,2605
W0122,14:08:38.344509,2606
W0122,14:09:37.378722,2607
W0122,14:09:43.099650,2608
W0122,14:10:39.730736,2609
W0122,14:10:45.485960,2610
W0122,14:11:44.439261,2611
W0122,14:11:50.187693,2612
W0122,14:12:46.644629,2613
W0122,14:12:52.363582,2614
W0122,14:13:51.519367,2615
W0122,14:13:57.234961,2616
W0122,14:14:53.824046,2617
W0122,14:14:59.576481,2618
W0122,14:15:58.717444,2619
W0122,14:16:04.499843,2620
W0122,14:17:01.062744,2621
W0122,14:17:06.844058,2622
W0122,14:18:06.086658,2623
W0122,14:18:11.837041,2624
W0122,14:19:08.234889,2625
W0122,14:19:14.012303,2626
W0122,14:20:13.266458,2627
W0122,14:20:19.072084,2628
W0122,14:21:15.696358,2629
W0122,14:21:21.475688,2630
W0122,14:22:20.813663,2631
W0122,14:22:26.561906,2632
W0122,14:23:22.906533,2633
W0122,14:23:28.715442,2634
W0122,14:24:27.768142,2635
W0122,14:24:33.581010,2636
W0122,14:25:30.077946,2637
W0122,14:25:35.857002,2638
W0122,14:44:45.660534,2639
W0122,14:44:51.436161,2640
W0122,14:45:48.241138,2641
W0122,14:45:53.962713,2642
W0122,14:46:53.010483,2643
W0122,14:46:58.695859,2644
W0122,14:47:55.152797,2645
W0122,14:48:00.840448,2646
W0122,14:49:00.078402,2647
W0122,14:49:05.831758,2648
W0122,14:50:02.498842,2649
W0122,14:50:08.274395,2650
W0122,14:51:07.388064,2651
W0122,14:51:13.139022,2652
W0122,14:52:09.540657,2653
W0122,14:52:15.294185,2654
W0122,14:53:14.396215,2655
W0122,14:53:20.143764,2656
W0122,14:54:16.707968,2657
W0122,14:54:22.486143,2658
W0122,14:55:21.848862,2659
W0122,14:55:27.603458,2660
W0122,14:56:23.771294,2661
W0122,14:56:29.577790,2662
W0122,14:57:28.385558,2663
W0122,14:57:34.135721,2664
W0122,14:58:30.573387,2665
W0122,14:58:36.356268,2666
W0122,14:59:35.593318,2667
W0122,14:59:41.344195,2668
W0122,15:00:38.181872,2669
W0122,15:00:43.996644,2670
W0122,15:01:42.863086,2671
W0122,15:01:48.673885,2672
W0122,15:02:45.298336,2673
W0122,15:02:51.110744,2674
W0122,15:03:50.283174,2675
W0122,15:03:56.094115,2676
W0122,15:04:52.568006,2677
W0122,15:04:58.410109,2678
W0122,15:05:57.597640,2679
W0122,15:06:03.404191,2680
W0122,15:06:59.885613,2681
W0122,15:07:05.695672,2682
W0122,15:08:04.925989,2683
